snp,1,2,3,4,5
SNP7073,,,,1,
SNP7074,,,,1,
SNP7075,,,,1,
SNP7076,,,,1,
SNP7077,,,,1,
SNP7078,,,,1,
SNP7079,,,,1,
SNP7080,,,,1,
SNP7081,,,,1,
SNP7082,,,,1,
SNP7083,,,,1,
SNP7084,,,,1,
SNP7085,,,,1,
SNP7086,,,,1,
SNP7087,,,,1,
SNP7088,,,,1,
SNP7089,,,,1,
SNP7090,,,,1,
SNP7091,,,,1,
SNP7092,,,,1,
SNP7093,,,,1,
SNP7094,,,,1,
SNP7095,,,,1,
SNP7096,,,,1,
SNP7097,,,,1,
SNP7098,,,,1,
SNP7099,,,,1,
SNP7100,,,,1,
SNP7101,,,,1,
SNP7102,,,,1,
SNP7103,,,,1,
SNP7104,,,,1,
SNP7105,,,,1,
SNP7106,,,,1,
SNP7107,,,,1,
SNP7108,,,,1,
SNP7109,,,,1,
SNP7110,,,,1,
SNP7111,,,,1,
SNP7112,,,,1,
SNP7113,,,,1,
SNP7114,,,,1,
SNP7115,,,,1,
SNP7116,,,,1,
SNP7117,,,,1,
SNP7118,,,,1,
SNP7119,,,,1,
SNP7120,,,,1,
SNP7121,,,,1,
SNP7122,,,,1,
SNP7123,,,,1,
SNP7124,,,,1,
SNP7125,,,,1,
SNP7126,,,,1,
SNP7127,,,,1,
SNP7128,,,,1,
SNP7129,,,,1,
SNP7130,,,,1,
SNP7131,,,,1,
SNP7132,,,,1,
SNP7133,,,,1,
SNP7134,,,,1,
SNP7135,,,,1,
SNP7136,,,,1,
SNP7137,,,,1,
SNP7138,,,,1,
SNP7139,,,,1,
SNP7140,,,,1,
SNP7141,,,,1,
SNP7142,,,,1,
SNP7143,,,,1,
SNP7144,,,,1,
SNP7145,,,,1,
SNP7146,,,,1,
SNP7147,,,,1,
SNP7148,,,,1,
SNP7149,,,,1,
SNP7150,,,,1,
SNP7151,,,,1,
SNP7152,,,,1,
SNP7153,,,,1,
SNP7154,,,,1,
SNP7155,,,,1,
SNP7156,,,,1,
SNP7157,,,,1,
SNP7158,,,,1,
SNP7159,,,,1,
SNP7160,,,,1,
SNP7161,,,,1,
SNP7162,,,,1,
SNP7163,,,,1,
SNP7164,,,,1,
SNP7165,,,,1,
SNP7166,,,,1,
SNP7167,,,,1,
SNP7168,,,,1,
SNP7169,,,,1,
SNP7170,,,,1,
SNP7171,,,,1,
SNP7172,,,,1,
SNP7173,,,,1,
SNP7174,,,,1,
SNP7175,,,,1,
SNP7176,,,,1,
SNP7177,,,,1,
SNP7178,,,,1,
SNP7179,,,,1,
SNP7180,,,,1,
SNP7181,,,,1,
SNP7182,,,,1,
SNP7183,,,,1,
SNP7184,,,,1,
SNP7185,,,,1,
SNP7186,,,,1,
SNP7187,,,,1,
SNP7188,,,,1,
SNP7189,,,,1,
SNP7190,,,,1,
SNP7191,,,,1,
SNP7192,,,,1,
SNP7193,,,,1,
SNP7194,,,,1,
SNP7195,,,,1,
SNP7196,,,,1,
SNP7197,,,,1,
SNP7198,,,,1,
SNP7199,,,,1,
SNP7200,,,,1,
SNP7201,,,,1,
SNP7202,,,,1,
SNP7203,,,,1,
SNP7204,,,,1,
SNP7205,,,,1,
SNP7206,,,,1,
SNP7207,,,,1,
SNP7208,,,,1,
SNP7209,,,,1,
SNP7210,,,,1,
SNP7211,,,,1,
SNP7212,,,,1,
SNP7213,,,,1,
SNP7214,,,,1,
SNP7215,,,,1,
SNP7216,,,,1,
SNP7217,,,,1,
SNP7218,,,,1,
SNP7219,,,,1,
SNP7220,,,,1,
SNP7221,,,,1,
SNP7222,,,,1,
SNP7223,,,,1,
SNP7224,,,,1,
SNP7225,,,,1,
SNP7226,,,,1,
SNP7227,,,,1,
SNP7228,,,,1,
SNP7229,,,,1,
SNP7230,,,,1,
SNP7231,,,,1,
SNP7232,,,,1,
SNP7233,,,,1,
SNP7234,,,,1,
SNP7235,,,,1,
SNP7236,,,,1,
SNP7237,,,,1,
SNP7238,,,,1,
SNP7239,,,,1,
SNP7240,,,,1,
SNP7241,,,,1,
SNP7242,,,,1,
SNP7243,,,,1,
SNP7244,,,,1,
SNP7245,,,,1,
SNP7246,,,,1,
SNP7247,,,,1,
SNP7248,,,,1,
SNP7249,,,,1,
SNP7250,,,,1,
SNP7251,,,,1,
SNP7252,,,,1,
SNP7253,,,,1,
SNP7254,,,,1,
SNP7255,,,,1,
SNP7256,,,,1,
SNP7257,,,,1,
SNP7258,,,,1,
SNP7259,,,,1,
SNP7260,,,,1,
SNP7261,,,,1,
SNP7262,,,,1,
SNP7263,,,,1,
SNP7264,,,,1,
SNP7265,,,,1,
SNP7266,,,,1,
SNP7267,,,,1,
SNP7268,,,,1,
SNP7269,,,,1,
SNP7270,,,,1,
SNP7271,,,,1,
SNP7272,,,,1,
SNP7273,,,,1,
SNP7274,,,,1,
SNP7275,,,,1,
SNP7276,,,,1,
SNP7277,,,,1,
SNP7278,,,,1,
SNP7279,,,,1,
SNP7280,,,,1,
SNP7281,,,,1,
SNP7282,,,,1,
SNP7283,,,,1,
SNP7284,,,,1,
SNP7285,,,,1,
SNP7286,,,,1,
SNP7287,,,,1,
SNP7288,,,,1,
SNP7289,,,,1,
SNP7290,,,,1,
SNP7291,,,,1,
SNP7292,,,,1,
SNP7293,,,,1,
SNP7294,,,,1,
SNP7295,,,,1,
SNP7296,,,,1,
SNP7297,,,,1,
SNP7298,,,,1,
SNP7299,,,,1,
SNP7300,,,,1,
SNP7301,,,,1,
SNP7302,,,,1,
SNP7303,,,,1,
SNP7304,,,,1,
SNP7305,,,,1,
SNP7306,,,,1,
SNP7307,,,,1,
SNP7308,,,,1,
SNP7309,,,,1,
SNP7310,,,,1,
SNP7311,,,,1,
SNP7312,,,,1,
SNP7313,,,,1,
SNP7314,,,,1,
SNP7315,,,,1,
SNP7316,,,,1,
SNP7317,,,,1,
SNP7318,,,,1,
SNP7319,,,,1,
SNP7320,,,,1,
SNP7321,,,,1,
SNP7322,,,,1,
SNP7323,,,,1,
SNP7324,,,,1,
SNP7325,,,,1,
SNP7326,,,,1,
SNP7327,,,,1,
SNP7328,,,,1,
SNP7329,,,,1,
SNP7330,,,,1,
SNP7331,,,,1,
SNP7332,,,,1,
SNP7333,,,,1,
SNP7334,,,,1,
SNP7335,,,,1,
SNP7336,,,,1,
SNP7337,,,,1,
SNP7338,,,,1,
SNP7339,,,,1,
SNP7340,,,,1,
SNP7341,,,,1,
SNP7342,,,,1,
SNP7343,,,,1,
SNP7344,,,,1,
SNP7345,,,,1,
SNP7346,,,,1,
SNP7347,,,,1,
SNP7348,,,,1,
SNP7349,,,,1,
SNP7350,,,,1,
SNP7351,,,,1,
SNP7352,,,,1,
SNP7353,,,,1,
SNP7354,,,,1,
SNP7355,,,,1,
SNP7356,,,,1,
SNP7357,,,,1,
SNP7358,,,,1,
SNP7359,,,,1,
SNP7360,,,,1,
SNP7361,,,,1,
SNP7362,,,,1,
SNP7363,,,,1,
SNP7364,,,,1,
SNP7365,,,,1,
SNP7366,,,,1,
SNP7367,,,,1,
SNP7368,,,,1,
SNP7369,,,,1,
SNP7370,,,,1,
SNP7371,,,,1,
SNP7372,,,,1,
SNP7373,,,,1,
SNP7374,,,,1,
SNP7375,,,,1,
SNP7376,,,,1,
SNP7377,,,,1,
SNP7378,,,,1,
SNP7379,,,,1,
SNP7380,,,,1,
SNP7381,,,,1,
SNP7382,,,,1,
SNP7383,,,,1,
SNP7384,,,,1,
SNP7385,,,,1,
SNP7386,,,,1,
SNP7387,,,,1,
SNP7388,,,,1,
SNP7389,,,,1,
SNP7390,,,,1,
SNP7391,,,,1,
SNP7392,,,,1,
SNP7393,,,,1,
SNP7394,,,,1,
SNP7395,,,,1,
SNP7396,,,,1,
SNP7397,,,,1,
SNP7398,,,,1,
SNP7399,,,,1,
SNP7400,,,,1,
SNP7401,,,,1,
SNP7402,,,,1,
SNP7403,,,,1,
SNP7404,,,,1,
SNP7405,,,,1,
SNP7406,,,,1,
SNP7407,,,,1,
SNP7408,,,,1,
SNP7409,,,,1,
SNP7410,,,,1,
SNP7411,,,,1,
SNP7412,,,,1,
SNP7413,,,,1,
SNP7414,,,,1,
SNP7415,,,,1,
SNP7416,,,,1,
SNP7417,,,,1,
SNP7418,,,,1,
SNP7419,,,,1,
SNP7420,,,,1,
SNP7421,,,,1,
SNP7422,,,,1,
SNP7423,,,,1,
SNP7424,,,,1,
SNP7425,,,,1,
SNP7426,,,,1,
SNP7427,,,,1,
SNP7428,,,,1,
SNP7429,,,,1,
SNP7430,,,,1,
SNP7431,,,,1,
SNP7432,,,,1,
SNP7433,,,,1,
SNP7434,,,,1,
SNP7435,,,,1,
SNP7436,,,,1,
SNP7437,,,,1,
SNP7438,,,,1,
SNP7439,,,,1,
SNP7440,,,,1,
SNP7441,,,,1,
SNP7442,,,,1,
SNP7443,,,,1,
SNP7444,,,,1,
SNP7445,,,,1,
SNP7446,,,,1,
SNP7447,,,,1,
SNP7448,,,,1,
SNP7449,,,,1,
SNP7450,,,,1,
SNP7451,,,,1,
SNP7452,,,,1,
SNP7453,,,,1,
SNP7454,,,,1,
SNP7455,,,,1,
SNP7456,,,,1,
SNP7457,,,,1,
SNP7458,,,,1,
SNP7459,,,,1,
SNP7460,,,,1,
SNP7461,,,,1,
SNP7462,,,,1,
SNP7463,,,,1,
SNP7464,,,,1,
SNP7465,,,,1,
SNP7466,,,,1,
SNP7467,,,,1,
SNP7468,,,,1,
SNP7469,,,,1,
SNP7470,,,,1,
SNP7471,,,,1,
SNP7472,,,,1,
SNP7473,,,,1,
SNP7474,,,,1,
SNP7475,,,,1,
SNP7476,,,,1,
SNP7477,,,,1,
SNP7478,,,,1,
SNP7479,,,,1,
SNP7480,,,,1,
SNP7481,,,,1,
SNP7482,,,,1,
SNP7483,,,,1,
SNP7484,,,,1,
SNP7485,,,,1,
SNP7486,,,,1,
SNP7487,,,,1,
SNP7488,,,,1,
SNP7489,,,,1,
SNP7490,,,,1,
SNP7491,,,,1,
SNP7492,,,,1,
SNP7493,,,,1,
SNP7494,,,,1,
SNP7495,,,,1,
SNP7496,,,,1,
SNP7497,,,,1,
SNP7498,,,,1,
SNP7499,,,,1,
SNP7500,,,,1,
SNP7501,,,,1,
SNP7502,,,,1,
SNP7503,,,,1,
SNP7504,,,,1,
SNP7505,,,,1,
SNP7506,,,,1,
SNP7507,,,,1,
SNP7508,,,,1,
SNP7509,,,,1,
SNP7510,,,,1,
SNP7511,,,,1,
SNP7512,,,,1,
SNP7513,,,,1,
SNP7514,,,,1,
SNP7515,,,,1,
SNP7516,,,,1,
SNP7517,,,,1,
SNP7518,,,,1,
SNP7519,,,,1,
SNP7520,,,,1,
SNP7521,,,,1,
SNP7522,,,,1,
SNP7523,,,,1,
SNP7524,,,,1,
SNP7525,,,,1,
SNP7526,,,,1,
SNP7527,,,,1,
SNP7528,,,,1,
SNP7529,,,,1,
SNP7530,,,,1,
SNP7531,,,,1,
SNP7532,,,,1,
SNP7533,,,,1,
SNP7534,,,,1,
SNP7535,,,,1,
SNP7536,,,,1,
SNP7537,,,,1,
SNP7538,,,,1,
SNP7539,,,,1,
SNP7540,,,,1,
SNP7541,,,,1,
SNP7542,,,,1,
SNP7543,,,,1,
SNP7544,,,,1,
SNP7545,,,,1,
SNP7546,,,,1,
SNP7547,,,,1,
SNP7548,,,,1,
SNP7549,,,,1,
SNP7550,,,,1,
SNP7551,,,,1,
SNP7552,,,,1,
SNP7553,,,,1,
SNP7554,,,,1,
SNP7555,,,,1,
SNP7556,,,,1,
SNP7557,,,,1,
SNP7558,,,,1,
SNP7559,,,,1,
SNP7560,,,,1,
SNP7561,,,,1,
SNP7562,,,,1,
SNP7563,,,,1,
SNP7564,,,,1,
SNP7565,,,,1,
SNP7566,,,,1,
SNP7567,,,,1,
SNP7568,,,,1,
SNP7569,,,,1,
SNP7570,,,,1,
SNP7571,,,,1,
SNP7572,,,,1,
SNP7573,,,,1,
SNP7574,,,,1,
SNP7575,,,,1,
SNP7576,,,,1,
SNP7577,,,,1,
SNP7578,,,,1,
SNP7579,,,,1,
SNP7580,,,,1,
SNP7581,,,,1,
SNP7582,,,,1,
SNP7583,,,,1,
SNP7584,,,,1,
SNP7585,,,,1,
SNP7586,,,,1,
SNP7587,,,,1,
SNP7588,,,,1,
SNP7589,,,,1,
SNP7590,,,,1,
SNP7591,,,,1,
SNP7592,,,,1,
SNP7593,,,,1,
SNP7594,,,,1,
SNP7595,,,,1,
SNP7596,,,,1,
SNP7597,,,,1,
SNP7598,,,,1,
SNP7599,,,,1,
SNP7600,,,,1,
SNP7601,,,,1,
SNP7602,,,,1,
SNP7603,,,,1,
SNP7604,,,,1,
SNP7605,,,,1,
SNP7606,,,,1,
SNP7607,,,,1,
SNP7608,,,,1,
SNP7609,,,,1,
SNP7610,,,,1,
SNP7611,,,,1,
SNP7612,,,,1,
SNP7613,,,,1,
SNP7614,,,,1,
SNP7615,,,,1,
SNP7616,,,,1,
SNP7617,,,,1,
SNP7618,,,,1,
SNP7619,,,,1,
SNP7620,,,,1,
SNP7621,,,,1,
SNP7622,,,,1,
SNP7623,,,,1,
SNP7624,,,,1,
SNP7625,,,,1,
SNP7626,,,,1,
SNP7627,,,,1,
SNP7628,,,,1,
SNP7629,,,,1,
SNP7630,,,,1,
SNP7631,,,,1,
SNP7632,,,,1,
SNP7633,,,,1,
SNP7634,,,,1,
SNP7635,,,,1,
SNP7636,,,,1,
SNP7637,,,,1,
SNP7638,,,,1,
SNP7639,,,,1,
SNP7640,,,,1,
SNP7641,,,,1,
SNP7642,,,,1,
SNP7643,,,,1,
SNP7644,,,,1,
SNP7645,,,,1,
SNP7646,,,,1,
SNP7647,,,,1,
SNP7648,,,,1,
SNP7649,,,,1,
SNP7650,,,,1,
SNP7651,,,,1,
SNP7652,,,,1,
SNP7653,,,,1,
SNP7654,,,,1,
SNP7655,,,,1,
SNP7656,,,,1,
SNP7657,,,,1,
SNP7658,,,,1,
SNP7659,,,,1,
SNP7660,,,,1,
SNP7661,,,,1,
SNP7662,,,,1,
SNP7663,,,,1,
SNP7664,,,,1,
SNP7665,,,,1,
SNP7666,,,,1,
SNP7667,,,,1,
SNP7668,,,,1,
SNP7669,,,,1,
SNP7670,,,,1,
SNP7671,,,,1,
SNP7672,,,,1,
SNP7673,,,,1,
SNP7674,,,,1,
SNP7675,,,,1,
SNP7676,,,,1,
SNP7677,,,,1,
SNP7678,,,,1,
SNP7679,,,,1,
SNP7680,,,,1,
SNP7681,,,,1,
SNP7682,,,,1,
SNP7683,,,,1,
SNP7684,,,,1,
SNP7685,,,,1,
SNP7686,,,,1,
SNP7687,,,,1,
SNP7688,,,,1,
SNP7689,,,,1,
SNP7690,,,,1,
SNP7691,,,,1,
SNP7692,,,,1,
SNP7693,,,,1,
SNP7694,,,,1,
SNP7695,,,,1,
SNP7696,,,,1,
SNP7697,,,,1,
SNP7698,,,,1,
SNP7699,,,,1,
SNP7700,,,,1,
SNP7701,,,,1,
SNP7702,,,,1,
SNP7703,,,,1,
SNP7704,,,,1,
SNP7705,,,,1,
SNP7706,,,,1,
SNP7707,,,,1,
SNP7708,,,,1,
SNP7709,,,,1,
SNP7710,,,,1,
SNP7711,,,,1,
SNP7712,,,,1,
SNP7713,,,,1,
SNP7714,,,,1,
SNP7715,,,,1,
SNP7716,,,,1,
SNP7717,,,,1,
SNP7718,,,,1,
SNP7719,,,,1,
SNP7720,,,,1,
SNP7721,,,,1,
SNP7722,,,,1,
SNP7723,,,,1,
SNP7724,,,,1,
SNP7725,,,,1,
SNP7726,,,,1,
SNP7727,,,,1,
SNP7728,,,,1,
SNP7729,,,,1,
SNP7730,,,,1,
SNP7731,,,,1,
SNP7732,,,,1,
SNP7733,,,,1,
SNP7734,,,,1,
SNP7735,,,,1,
SNP7736,,,,1,
SNP7737,,,,1,
SNP7738,,,,1,
SNP7739,,,,1,
SNP7740,,,,1,
SNP7741,,,,1,
SNP7742,,,,1,
SNP7743,,,,1,
SNP7744,,,,1,
SNP7745,,,,1,
SNP7746,,,,1,
SNP7747,,,,1,
SNP7748,,,,1,
SNP7749,,,,1,
SNP7750,,,,1,
SNP7751,,,,1,
SNP7752,,,,1,
SNP7753,,,,1,
SNP7754,,,,1,
SNP7755,,,,1,
SNP7756,,,,1,
SNP7757,,,,1,
SNP7758,,,,1,
SNP7759,,,,1,
SNP7760,,,,1,
SNP7761,,,,1,
SNP7762,,,,1,
SNP7763,,,,1,
SNP7764,,,,1,
SNP7765,,,,1,
SNP7766,,,,1,
SNP7767,,,,1,
SNP7768,,,,1,
SNP7769,,,,1,
SNP7770,,,,1,
SNP7771,,,,1,
SNP7772,,,,1,
SNP7773,,,,1,
SNP7774,,,,1,
SNP7775,,,,1,
SNP7776,,,,1,
SNP7777,,,,1,
SNP7778,,,,1,
SNP7779,,,,1,
SNP7780,,,,1,
SNP7781,,,,1,
SNP7782,,,,1,
SNP7783,,,,1,
SNP7784,,,,1,
SNP7785,,,,1,
SNP7786,,,,1,
SNP7787,,,,1,
SNP7788,,,,1,
SNP7789,,,,1,
SNP7790,,,,1,
SNP7791,,,,1,
SNP7792,,,,1,
SNP7793,,,,1,
SNP7794,,,,1,
SNP7795,,,,1,
SNP7796,,,,1,
SNP7797,,,,1,
SNP7798,,,,1,
SNP7799,,,,1,
SNP7800,,,,1,
SNP7801,,,,1,
SNP7802,,,,1,
SNP7803,,,,1,
SNP7804,,,,1,
SNP7805,,,,1,
SNP7806,,,,1,
SNP7807,,,,1,
SNP7808,,,,1,
SNP7809,,,,1,
SNP7810,,,,1,
SNP7811,,,,1,
SNP7812,,,,1,
SNP7813,,,,1,
SNP7814,,,,1,
SNP7815,,,,1,
SNP7816,,,,1,
SNP7817,,,,1,
SNP7818,,,,1,
SNP7819,,,,1,
SNP7820,,,,1,
SNP7821,,,,1,
SNP7822,,,,1,
SNP7823,,,,1,
SNP7824,,,,1,
SNP7825,,,,1,
SNP7826,,,,1,
SNP7827,,,,1,
SNP7828,,,,1,
SNP7829,,,,1,
SNP7830,,,,1,
SNP7831,,,,1,
SNP7832,,,,1,
SNP7833,,,,1,
SNP7834,,,,1,
SNP7835,,,,1,
SNP7836,,,,1,
SNP7837,,,,1,
SNP7838,,,,1,
SNP7839,,,,1,
SNP7840,,,,1,
SNP7841,,,,1,
SNP7842,,,,1,
SNP7843,,,,1,
SNP7844,,,,1,
SNP7845,,,,1,
SNP7846,,,,1,
SNP7847,,,,1,
SNP7848,,,,1,
SNP7849,,,,1,
SNP7850,,,,1,
SNP7851,,,,1,
SNP7852,,,,1,
SNP7853,,,,1,
SNP7854,,,,1,
SNP7855,,,,1,
SNP7856,,,,1,
SNP7857,,,,1,
SNP7858,,,,1,
SNP7859,,,,1,
SNP7860,,,,1,
SNP7861,,,,1,
SNP7862,,,,1,
SNP7863,,,,1,
SNP7864,,,,1,
SNP7865,,,,1,
SNP7866,,,,1,
SNP7867,,,,1,
SNP7868,,,,1,
SNP7869,,,,1,
SNP7870,,,,1,
SNP7871,,,,1,
SNP7872,,,,1,
SNP7873,,,,1,
SNP7874,,,,1,
SNP7875,,,,1,
SNP7876,,,,1,
SNP7877,,,,1,
SNP7878,,,,1,
SNP7879,,,,1,
SNP7880,,,,1,
SNP7881,,,,1,
SNP7882,,,,1,
SNP7883,,,,1,
SNP7884,,,,1,
SNP7885,,,,1,
SNP7886,,,,1,
SNP7887,,,,1,
SNP7888,,,,1,
SNP7889,,,,1,
SNP7890,,,,1,
SNP7891,,,,1,
SNP7892,,,,1,
SNP7893,,,,1,
SNP7894,,,,1,
SNP7895,,,,1,
SNP7896,,,,1,
SNP7897,,,,1,
SNP7898,,,,1,
SNP7899,,,,1,
SNP7900,,,,1,
SNP7901,,,,1,
SNP7902,,,,1,
SNP7903,,,,1,
SNP7904,,,,1,
SNP7905,,,,1,
SNP7906,,,,1,
SNP7907,,,,1,
SNP7908,,,,1,
SNP7909,,,,1,
SNP7910,,,,1,
SNP7911,,,,1,
SNP7912,,,,1,
SNP7913,,,,1,
SNP7914,,,,1,
SNP7915,,,,1,
SNP7916,,,,1,
SNP7917,,,,1,
SNP7918,,,,1,
SNP7919,,,,1,
SNP7920,,,,1,
SNP7921,,,,1,
SNP7922,,,,1,
SNP7923,,,,1,
SNP7924,,,,1,
SNP7925,,,,1,
SNP7926,,,,1,
SNP7927,,,,1,
SNP7928,,,,1,
SNP7929,,,,1,
SNP7930,,,,1,
SNP7931,,,,1,
SNP7932,,,,1,
SNP7933,,,,1,
SNP7934,,,,1,
SNP7935,,,,1,
SNP7936,,,,1,
SNP7937,,,,1,
SNP7938,,,,1,
SNP7939,,,,1,
SNP7940,,,,1,
SNP7941,,,,1,
SNP7942,,,,1,
SNP7943,,,,1,
SNP7944,,,,1,
SNP7945,,,,1,
SNP7946,,,,1,
SNP7947,,,,1,
SNP7948,,,,1,
SNP7949,,,,1,
SNP7950,,,,1,
SNP7951,,,,1,
SNP7952,,,,1,
SNP7953,,,,1,
SNP7954,,,,1,
SNP7955,,,,1,
SNP7956,,,,1,
SNP7957,,,,1,
SNP7958,,,,1,
SNP7959,,,,1,
SNP7960,,,,1,
SNP7961,,,,1,
SNP7962,,,,1,
SNP7963,,,,1,
SNP7964,,,,1,
SNP7965,,,,1,
SNP7966,,,,1,
SNP7967,,,,1,
SNP7968,,,,1,
SNP7969,,,,1,
SNP7970,,,,1,
SNP7971,,,,1,
SNP7972,,,,1,
SNP7973,,,,1,
SNP7974,,,,1,
SNP7975,,,,1,
SNP7976,,,,1,
SNP7977,,,,1,
SNP7978,,,,1,
SNP7979,,,,1,
SNP7980,,,,1,
SNP7981,,,,1,
SNP7982,,,,1,
SNP7983,,,,1,
SNP7984,,,,1,
SNP7985,,,,1,
SNP7986,,,,1,
SNP7987,,,,1,
SNP7988,,,,1,
SNP7989,,,,1,
SNP7990,,,,1,
SNP7991,,,,1,
SNP7992,,,,1,
SNP7993,,,,1,
SNP7994,,,,1,
SNP7995,,,,1,
SNP7996,,,,1,
SNP7997,,,,1,
SNP7998,,,,1,
SNP7999,,,,1,
SNP8000,,,,1,
SNP8001,,,,,1
SNP8002,,,,,1
SNP8003,,,,,1
SNP8004,,,,,1
SNP8005,,,,,1
SNP8006,,,,,1
SNP8007,,,,,1
SNP8008,,,,,1
SNP8009,,,,,1
SNP8010,,,,,1
SNP8011,,,,,1
SNP8012,,,,,1
SNP8013,,,,,1
SNP8014,,,,,1
SNP8015,,,,,1
SNP8016,,,,,1
SNP8017,,,,,1
SNP8018,,,,,1
SNP8019,,,,,1
SNP8020,,,,,1
SNP8021,,,,,1
SNP8022,,,,,1
SNP8023,,,,,1
SNP8024,,,,,1
SNP8025,,,,,1
SNP8026,,,,,1
SNP8027,,,,,1
SNP8028,,,,,1
SNP8029,,,,,1
SNP8030,,,,,1
SNP8031,,,,,1
SNP8032,,,,,1
SNP8033,,,,,1
SNP8034,,,,,1
SNP8035,,,,,1
SNP8036,,,,,1
SNP8037,,,,,1
SNP8038,,,,,1
SNP8039,,,,,1
SNP8040,,,,,1
SNP8041,,,,,1
SNP8042,,,,,1
SNP8043,,,,,1
SNP8044,,,,,1
SNP8045,,,,,1
SNP8046,,,,,1
SNP8047,,,,,1
SNP8048,,,,,1
SNP8049,,,,,1
SNP8050,,,,,1
SNP8051,,,,,1
SNP8052,,,,,1
SNP8053,,,,,1
SNP8054,,,,,1
SNP8055,,,,,1
SNP8056,,,,,1
SNP8057,,,,,1
SNP8058,,,,,1
SNP8059,,,,,1
SNP8060,,,,,1
SNP8061,,,,,1
SNP8062,,,,,1
SNP8063,,,,,1
SNP8064,,,,,1
SNP8065,,,,,1
SNP8066,,,,,1
SNP8067,,,,,1
SNP8068,,,,,1
SNP8069,,,,,1
SNP8070,,,,,1
SNP8071,,,,,1
SNP8072,,,,,1
SNP8073,,,,,1
SNP8074,,,,,1
SNP8075,,,,,1
SNP8076,,,,,1
SNP8077,,,,,1
SNP8078,,,,,1
SNP8079,,,,,1
SNP8080,,,,,1
SNP8081,,,,,1
SNP8082,,,,,1
SNP8083,,,,,1
SNP8084,,,,,1
SNP8085,,,,,1
SNP8086,,,,,1
SNP8087,,,,,1
SNP8088,,,,,1
SNP8089,,,,,1
SNP8090,,,,,1
SNP8091,,,,,1
SNP8092,,,,,1
SNP8093,,,,,1
SNP8094,,,,,1
SNP8095,,,,,1
SNP8096,,,,,1
SNP8097,,,,,1
SNP8098,,,,,1
SNP8099,,,,,1
SNP8100,,,,,1
SNP8101,,,,,1
SNP8102,,,,,1
SNP8103,,,,,1
SNP8104,,,,,1
SNP8105,,,,,1
SNP8106,,,,,1
SNP8107,,,,,1
SNP8108,,,,,1
SNP8109,,,,,1
SNP8110,,,,,1
SNP8111,,,,,1
SNP8112,,,,,1
SNP8113,,,,,1
SNP8114,,,,,1
SNP8115,,,,,1
SNP8116,,,,,1
SNP8117,,,,,1
SNP8118,,,,,1
SNP8119,,,,,1
SNP8120,,,,,1
SNP8121,,,,,1
SNP8122,,,,,1
SNP8123,,,,,1
SNP8124,,,,,1
SNP8125,,,,,1
SNP8126,,,,,1
SNP8127,,,,,1
SNP8128,,,,,1
SNP8129,,,,,1
SNP8130,,,,,1
SNP8131,,,,,1
SNP8132,,,,,1
SNP8133,,,,,1
SNP8134,,,,,1
SNP8135,,,,,1
SNP8136,,,,,1
SNP8137,,,,,1
SNP8138,,,,,1
SNP8139,,,,,1
SNP8140,,,,,1
SNP8141,,,,,1
SNP8142,,,,,1
SNP8143,,,,,1
SNP8144,,,,,1
SNP8145,,,,,1
SNP8146,,,,,1
SNP8147,,,,,1
SNP8148,,,,,1
SNP8149,,,,,1
SNP8150,,,,,1
SNP8151,,,,,1
SNP8152,,,,,1
SNP8153,,,,,1
SNP8154,,,,,1
SNP8155,,,,,1
SNP8156,,,,,1
SNP8157,,,,,1
SNP8158,,,,,1
SNP8159,,,,,1
SNP8160,,,,,1
SNP8161,,,,,1
SNP8162,,,,,1
SNP8163,,,,,1
SNP8164,,,,,1
SNP8165,,,,,1
SNP8166,,,,,1
SNP8167,,,,,1
SNP8168,,,,,1
SNP8169,,,,,1
SNP8170,,,,,1
SNP8171,,,,,1
SNP8172,,,,,1
SNP8173,,,,,1
SNP8174,,,,,1
SNP8175,,,,,1
SNP8176,,,,,1
SNP8177,,,,,1
SNP8178,,,,,1
SNP8179,,,,,1
SNP8180,,,,,1
SNP8181,,,,,1
SNP8182,,,,,1
SNP8183,,,,,1
SNP8184,,,,,1
SNP8185,,,,,1
SNP8186,,,,,1
SNP8187,,,,,1
SNP8188,,,,,1
SNP8189,,,,,1
SNP8190,,,,,1
SNP8191,,,,,1
SNP8192,,,,,1
SNP8193,,,,,1
SNP8194,,,,,1
SNP8195,,,,,1
SNP8196,,,,,1
SNP8197,,,,,1
SNP8198,,,,,1
SNP8199,,,,,1
SNP8200,,,,,1
SNP8201,,,,,1
SNP8202,,,,,1
SNP8203,,,,,1
SNP8204,,,,,1
SNP8205,,,,,1
SNP8206,,,,,1
SNP8207,,,,,1
SNP8208,,,,,1
SNP8209,,,,,1
SNP8210,,,,,1
SNP8211,,,,,1
SNP8212,,,,,1
SNP8213,,,,,1
SNP8214,,,,,1
SNP8215,,,,,1
SNP8216,,,,,1
SNP8217,,,,,1
SNP8218,,,,,1
SNP8219,,,,,1
SNP8220,,,,,1
SNP8221,,,,,1
SNP8222,,,,,1
SNP8223,,,,,1
SNP8224,,,,,1
SNP8225,,,,,1
SNP8226,,,,,1
SNP8227,,,,,1
SNP8228,,,,,1
SNP8229,,,,,1
SNP8230,,,,,1
SNP8231,,,,,1
SNP8232,,,,,1
SNP8233,,,,,1
SNP8234,,,,,1
SNP8235,,,,,1
SNP8236,,,,,1
SNP8237,,,,,1
